indicador;nombre de indicador;a?o;ccaa;sexo;valor;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Madrid, Comunidad de (MD);total;3.14;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Galicia (GA);total;3.63;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Extremadura (EX);total;3.44;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Comunitat Valenciana (VC);total;2.49;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Catalu?a (CT);total;4.35;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Castilla - La Mancha (CM);total;2.61;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Castilla y Le?n (CL);total;3.98;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Cantabria (CB);total;3.64;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Canarias (CN);total;3.59;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Balears, Illes (IB);total;3.19;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Asturias, Principado de (AS);total;3.63;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Arag?n (AR);total;3.96;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2006;Andaluc?a (AN);total;2.54;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Espa?a (ES);total;3.36;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Melilla (ML);total;3.0;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Ceuta (CE);total;2.59;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;La Rioja (RI);total;3.15;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Pa?s Vasco (PV);total;3.85;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Navarra, C. Foral de (NC);total;3.85;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Murcia, Regi?n de (MC);total;3.13;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Madrid, Comunidad de (MD);total;3.18;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Galicia (GA);total;3.62;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Extremadura (EX);total;3.48;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Comunitat Valenciana (VC);total;2.51;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Catalu?a (CT);total;4.35;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Castilla - La Mancha (CM);total;2.58;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Castilla y Le?n (CL);total;3.97;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Cantabria (CB);total;3.77;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Canarias (CN);total;3.95;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Balears, Illes (IB);total;3.32;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Asturias, Principado de (AS);total;3.63;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Arag?n (AR);total;3.99;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2005;Andaluc?a (AN);total;2.59;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Espa?a (ES);total;3.42;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Melilla (ML);total;3.0;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Ceuta (CE);total;2.59;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;La Rioja (RI);total;3.36;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Pa?s Vasco (PV);total;3.82;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Navarra, C. Foral de (NC);total;3.9;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Murcia, Regi?n de (MC);total;3.1;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Madrid, Comunidad de (MD);total;3.14;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Galicia (GA);total;3.66;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Extremadura (EX);total;3.46;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Comunitat Valenciana (VC);total;2.58;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Catalu?a (CT);total;4.47;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Castilla - La Mancha (CM);total;2.64;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Castilla y Le?n (CL);total;4.12;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Cantabria (CB);total;3.77;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Canarias (CN);total;4.01;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Balears, Illes (IB);total;3.46;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Asturias, Principado de (AS);total;3.57;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Arag?n (AR);total;4.05;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2004;Andaluc?a (AN);total;2.67;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Espa?a (ES);total;3.45;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Melilla (ML);total;2.99;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Ceuta (CE);total;3.19;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;La Rioja (RI);total;3.14;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Pa?s Vasco (PV);total;3.82;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Navarra, C. Foral de (NC);total;3.93;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Murcia, Regi?n de (MC);total;3.04;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Madrid, Comunidad de (MD);total;3.23;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Galicia (GA);total;3.54;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Extremadura (EX);total;3.67;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Comunitat Valenciana (VC);total;2.6;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Catalu?a (CT);total;4.44;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Castilla - La Mancha (CM);total;2.68;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Castilla y Le?n (CL);total;4.17;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Cantabria (CB);total;3.85;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Canarias (CN);total;4.13;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Balears, Illes (IB);total;3.6;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Asturias, Principado de (AS);total;3.66;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Arag?n (AR);total;4.12;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2003;Andaluc?a (AN);total;2.72;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Espa?a (ES);total;3.54;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Melilla (ML);total;3.0;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Ceuta (CE);total;3.22;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;La Rioja (RI);total;3.18;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Pa?s Vasco (PV);total;3.89;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Navarra, C. Foral de (NC);total;4.03;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Murcia, Regi?n de (MC);total;3.02;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Madrid, Comunidad de (MD);total;3.31;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Galicia (GA);total;3.58;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Extremadura (EX);total;3.66;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Comunitat Valenciana (VC);total;2.68;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Catalu?a (CT);total;4.61;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Castilla - La Mancha (CM);total;2.76;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Castilla y Le?n (CL);total;4.21;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Cantabria (CB);total;3.86;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Canarias (CN);total;4.22;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Balears, Illes (IB);total;3.78;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Asturias, Principado de (AS);total;3.77;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Arag?n (AR);total;4.16;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2002;Andaluc?a (AN);total;2.8;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Espa?a (ES);total;3.59;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Melilla (ML);total;2.94;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Ceuta (CE);total;3.17;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;La Rioja (RI);total;3.22;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Pa?s Vasco (PV);total;3.9;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Navarra, C. Foral de (NC);total;4.15;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Murcia, Regi?n de (MC);total;3.3;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Madrid, Comunidad de (MD);total;3.4;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Galicia (GA);total;3.65;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Extremadura (EX);total;3.6;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Comunitat Valenciana (VC);total;2.71;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Catalu?a (CT);total;4.57;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Castilla - La Mancha (CM);total;2.8;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Castilla y Le?n (CL);total;4.37;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Cantabria (CB);total;3.89;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Canarias (CN);total;4.39;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Balears, Illes (IB);total;3.94;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Asturias, Principado de (AS);total;3.61;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Arag?n (AR);total;4.19;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2001;Andaluc?a (AN);total;2.89;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Espa?a (ES);total;3.68;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Melilla (ML);total;3.44;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Ceuta (CE);total;3.09;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;La Rioja (RI);total;3.18;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Pa?s Vasco (PV);total;3.96;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Navarra, C. Foral de (NC);total;4.21;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Murcia, Regi?n de (MC);total;3.29;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Madrid, Comunidad de (MD);total;3.58;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Galicia (GA);total;3.69;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Extremadura (EX);total;3.64;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Comunitat Valenciana (VC);total;2.82;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Catalu?a (CT);total;4.65;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Castilla - La Mancha (CM);total;2.86;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Castilla y Le?n (CL);total;4.38;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Cantabria (CB);total;3.82;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Canarias (CN);total;4.52;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Balears, Illes (IB);total;3.99;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Asturias, Principado de (AS);total;3.85;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Arag?n (AR);total;4.23;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;2000;Andaluc?a (AN);total;2.96;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Espa?a (ES);total;3.75;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Melilla (ML);total;3.05;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Ceuta (CE);total;3.24;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;La Rioja (RI);total;3.32;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Pa?s Vasco (PV);total;4.03;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Navarra, C. Foral de (NC);total;4.28;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Murcia, Regi?n de (MC);total;3.42;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Madrid, Comunidad de (MD);total;3.73;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Galicia (GA);total;3.73;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Extremadura (EX);total;3.56;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Comunitat Valenciana (VC);total;2.93;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Catalu?a (CT);total;4.69;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Castilla - La Mancha (CM);total;2.93;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Castilla y Le?n (CL);total;4.33;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Cantabria (CB);total;3.96;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Canarias (CN);total;4.91;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Balears, Illes (IB);total;4.18;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Asturias, Principado de (AS);total;3.76;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Arag?n (AR);total;4.29;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1999;Andaluc?a (AN);total;2.98;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Espa?a (ES);total;3.78;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Melilla (ML);total;3.04;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Ceuta (CE);total;3.04;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;La Rioja (RI);total;3.74;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Pa?s Vasco (PV);total;4.02;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Navarra, C. Foral de (NC);total;4.67;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Murcia, Regi?n de (MC);total;3.37;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Madrid, Comunidad de (MD);total;3.82;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Galicia (GA);total;3.8;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Extremadura (EX);total;3.66;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Comunitat Valenciana (VC);total;2.94;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Catalu?a (CT);total;4.66;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Castilla - La Mancha (CM);total;2.99;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Castilla y Le?n (CL);total;4.28;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Cantabria (CB);total;4.17;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Canarias (CN);total;4.67;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Balears, Illes (IB);total;4.4;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Asturias, Principado de (AS);total;3.76;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Arag?n (AR);total;4.39;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1998;Andaluc?a (AN);total;3.01;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Espa?a (ES);total;3.82;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Melilla (ML);total;3.5;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Ceuta (CE);total;3.49;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;La Rioja (RI);total;3.77;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Pa?s Vasco (PV);total;4.05;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Navarra, C. Foral de (NC);total;4.85;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Murcia, Regi?n de (MC);total;3.3;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Madrid, Comunidad de (MD);total;3.92;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Galicia (GA);total;3.83;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Extremadura (EX);total;3.73;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Comunitat Valenciana (VC);total;2.92;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Catalu?a (CT);total;4.73;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Castilla - La Mancha (CM);total;3.04;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Castilla y Le?n (CL);total;4.4;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Cantabria (CB);total;4.22;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Canarias (CN);total;4.73;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Balears, Illes (IB);total;4.44;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Asturias, Principado de (AS);total;3.83;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Arag?n (AR);total;4.39;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1997;Andaluc?a (AN);total;3.02;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1996;Espa?a (ES);total;3.89;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1996;Melilla (ML);total;3.55;
4090;Camas hospitalarias en funcionamiento por 1000 hab.;1996;Ceuta (CE);total;3.73;
